Year,Health Condition,General happiness,U.S. Region,Income,Race,Sex,Highest Degree,Age,Marital status,Work Status,ID
2010,Excellent,10,South atlantic,$25000 or more,White,Female,Bachelor,61,Married,Working fulltime,1374
2010,Good,0,South atlantic,$25000 or more,White,Male,Lt high school,38,Divorced,Working fulltime,1375
2010,Good,10,South atlantic,$25000 or more,White,Male,High school,44,Divorced,Working fulltime,1380
2010,Good,10,South atlantic,$25000 or more,White,Male,High school,39,Never married,"Unempl, laid off",1381
2010,Excellent,10,South atlantic,$25000 or more,White,Male,Graduate,60,Married,Working fulltime,1383
2010,Good,5,South atlantic,$7000 to 7999,White,Female,High school,22,Never married,School,1387
2010,Good,10,South atlantic,$6000 to 6999,White,Male,High school,19,Never married,School,1389
2010,Good,10,South atlantic,$10000 - 14999,White,Female,High school,71,Widowed,Working parttime,1390
2010,Good,10,South atlantic,$25000 or more,White,Female,High school,33,Divorced,Working fulltime,1392
2010,Fair,5,South atlantic,$25000 or more,White,Female,Graduate,33,Divorced,Working fulltime,1393
2010,Excellent,10,South atlantic,$25000 or more,White,Female,High school,66,Married,Working fulltime,1394
2010,Excellent,5,South atlantic,$25000 or more,White,Male,High school,25,Never married,Working fulltime,1396
2010,Good,5,South atlantic,$20000 - 24999,White,Male,High school,24,Married,Working fulltime,1398
2010,Good,10,South atlantic,$20000 - 24999,White,Male,High school,43,Married,Working fulltime,1399
2010,Good,10,South atlantic,$1000 to 2999,White,Female,Lt high school,29,Separated,Working fulltime,1404
2010,Good,10,South atlantic,$3000 to 3999,Black,Female,High school,28,Separated,Working fulltime,1406
2010,Good,10,South atlantic,$10000 - 14999,Black,Female,High school,27,Never married,Working fulltime,1407
2010,Good,10,South atlantic,$15000 - 19999,White,Male,High school,40,Divorced,Working fulltime,1409
2010,Excellent,5,Mountain,$5000 to 5999,Other,Female,High school,29,Never married,School,1411
2010,Good,10,Mountain,$20000 - 24999,White,Male,High school,25,Never married,Working fulltime,1413
2010,Fair,5,Mountain,$25000 or more,White,Female,Bachelor,45,Never married,Working fulltime,1416
2010,Fair,10,Mountain,$15000 - 19999,White,Female,High school,32,Never married,Working fulltime,1417
2010,Good,5,Mountain,$25000 or more,White,Female,High school,35,Married,Working parttime,1420
2010,Good,10,Mountain,$7000 to 7999,White,Female,High school,25,Married,School,1424
2010,Fair,5,Mountain,$25000 or more,White,Male,Junior college,34,Divorced,Working fulltime,1427
2010,Excellent,5,Mountain,$15000 - 19999,White,Female,Bachelor,42,Never married,Working parttime,1430
2010,Good,10,Mountain,$10000 - 14999,White,Male,High school,28,Married,Temp not working,1432
2010,Fair,10,Mountain,$3000 to 3999,White,Female,High school,35,Divorced,Working fulltime,1433
2010,Good,5,Pacific,$15000 - 19999,White,Female,High school,44,Married,Working parttime,1435
2010,Fair,10,Pacific,$4000 to 4999,Other,Female,High school,21,Married,Working fulltime,1442
2010,Good,10,Pacific,$15000 - 19999,Other,Female,Lt high school,27,Never married,Working fulltime,1445
2010,Fair,10,Pacific,$1000 to 2999,Other,Female,High school,18,Never married,"Unempl, laid off",1449
2010,Excellent,10,Pacific,$10000 - 14999,White,Male,Lt high school,43,Married,Working fulltime,1450
2010,Good,10,Pacific,$25000 or more,White,Male,High school,51,Divorced,Working fulltime,1454
2010,Fair,10,Pacific,$25000 or more,White,Male,Graduate,68,Married,Working parttime,1458
2010,Good,5,Pacific,$25000 or more,White,Male,High school,49,Married,Other,1460
2010,Fair,0,Pacific,$25000 or more,White,Male,High school,24,Never married,Working fulltime,1461
2010,Good,10,Pacific,$10000 - 14999,Black,Male,Lt high school,55,Never married,Working parttime,1463
2010,Excellent,10,Pacific,$15000 - 19999,White,Male,High school,24,Never married,Working fulltime,1465
2010,Fair,10,Pacific,$20000 - 24999,White,Male,Bachelor,28,Never married,Working fulltime,1466
2010,Good,0,Pacific,$25000 or more,White,Male,Lt high school,49,Divorced,Working fulltime,1468
2010,Fair,10,Pacific,$15000 - 19999,White,Female,Lt high school,53,Married,"Unempl, laid off",1469
2010,Good,10,Pacific,$25000 or more,White,Female,Graduate,30,Married,Working fulltime,1471
2010,Excellent,0,Pacific,$25000 or more,Black,Female,High school,53,Separated,Working fulltime,1473
2010,Good,10,Pacific,$25000 or more,White,Female,Bachelor,57,Married,Working parttime,1474
2010,Good,0,Pacific,$25000 or more,White,Male,Bachelor,37,Never married,"Unempl, laid off",1476
2010,Good,5,Pacific,$25000 or more,White,Male,High school,44,Married,Working fulltime,1483
2010,Good,10,Pacific,$25000 or more,White,Female,Bachelor,26,Never married,Working fulltime,1484
2010,Fair,10,Pacific,$15000 - 19999,White,Female,High school,54,Widowed,Working fulltime,1486
2010,Fair,10,Pacific,$25000 or more,White,Male,High school,42,Married,Working parttime,1489
2010,Excellent,5,Mountain,Lt $1000,White,Male,High school,21,Never married,Working parttime,1492
2010,Excellent,10,Mountain,$25000 or more,White,Female,Bachelor,39,Divorced,Working fulltime,1493
2010,Excellent,10,Mountain,$25000 or more,White,Female,Junior college,40,Married,Temp not working,1495
2010,Good,10,Mountain,$25000 or more,White,Male,High school,34,Married,Working fulltime,1499
2010,Good,10,Mountain,$20000 - 24999,White,Female,High school,33,Married,Working fulltime,1502
2010,Excellent,10,Mountain,$3000 to 3999,White,Female,Graduate,70,Divorced,Working parttime,1503
2010,Excellent,5,Mountain,$20000 - 24999,White,Female,Bachelor,63,Married,Working parttime,1506
2010,Excellent,10,Mountain,$25000 or more,White,Female,High school,35,Married,Keeping house,1509
2010,Fair,0,Mountain,$10000 - 14999,White,Male,High school,45,Never married,Temp not working,1511
2010,Poor,0,Mountain,Lt $1000,Other,Male,High school,49,Divorced,"Unempl, laid off",1513
2010,Fair,5,Mountain,$3000 to 3999,White,Female,High school,46,Married,Working parttime,1516
2010,Fair,0,Mountain,$10000 - 14999,White,Female,High school,27,Divorced,Working fulltime,1519
2010,Good,10,Mountain,$20000 - 24999,White,Female,Bachelor,23,Never married,Working fulltime,1522
2010,Good,0,Pacific,$10000 - 14999,White,Female,Lt high school,25,Never married,Keeping house,1527
2010,Excellent,0,Pacific,$15000 - 19999,Other,Male,Lt high school,33,Never married,Working fulltime,1528
2010,Good,10,Pacific,$25000 or more,White,Female,High school,51,Married,Working fulltime,1531
2010,Fair,0,Pacific,$6000 to 6999,Other,Female,Lt high school,32,Separated,Working fulltime,1532
2010,Excellent,10,Pacific,$20000 - 24999,White,Male,High school,39,Never married,Working fulltime,1535
2010,Excellent,5,Pacific,$25000 or more,White,Male,Graduate,76,Married,Working parttime,1538
2010,Good,10,Pacific,$25000 or more,White,Female,High school,23,Married,Working fulltime,1542
2010,Good,10,Pacific,$15000 - 19999,White,Female,High school,53,Divorced,Working parttime,1544
2010,Fair,0,Pacific,$25000 or more,Black,Male,High school,29,Never married,Temp not working,1553
2010,Good,10,Pacific,$1000 to 2999,Other,Female,Junior college,33,Married,Working fulltime,1556
2010,Good,10,Pacific,$15000 - 19999,Other,Female,Bachelor,59,Divorced,Working fulltime,1557
2010,Excellent,5,Pacific,Lt $1000,Other,Male,High school,76,Married,Working fulltime,1562
2010,Fair,10,Pacific,$25000 or more,White,Female,Graduate,49,Divorced,Working fulltime,1563
2010,Good,10,Pacific,$10000 - 14999,Other,Female,Junior college,25,Never married,School,1567
2010,Good,10,Pacific,$10000 - 14999,Other,Male,High school,23,Never married,Working parttime,1569
2010,Good,10,Pacific,$7000 to 7999,Other,Female,High school,21,Never married,School,1571
2010,Excellent,5,Pacific,$10000 - 14999,Other,Female,Graduate,76,Married,Working parttime,1574
2010,Fair,10,Pacific,$25000 or more,Other,Male,High school,31,Married,Working fulltime,1576
2010,Excellent,5,Middle atlantic,$25000 or more,White,Female,Graduate,59,Never married,Working fulltime,1581
2010,Excellent,5,Middle atlantic,$25000 or more,White,Male,Graduate,31,Married,Working fulltime,1584
2010,Excellent,5,Middle atlantic,$25000 or more,White,Male,High school,41,Married,Working fulltime,1587
2010,Good,10,Middle atlantic,$25000 or more,White,Male,High school,55,Married,Working fulltime,1589
2010,Fair,10,Middle atlantic,$25000 or more,White,Female,High school,41,Married,Working fulltime,1594
2010,Good,10,Middle atlantic,$25000 or more,White,Male,Bachelor,43,Married,Working fulltime,1596
2010,Excellent,10,New england,$25000 or more,White,Male,High school,47,Married,Working fulltime,1598
2010,Excellent,10,New england,$25000 or more,White,Male,High school,46,Divorced,Working fulltime,1599
2010,Good,0,New england,$25000 or more,White,Male,Lt high school,57,Divorced,"Unempl, laid off",1602
2010,Fair,10,New england,$25000 or more,White,Male,High school,57,Married,Working fulltime,1608
2010,Excellent,10,New england,$15000 - 19999,White,Male,Junior college,32,Married,School,1611
2010,Good,10,New england,$25000 or more,White,Female,High school,52,Divorced,Working fulltime,1612
2010,Excellent,10,Middle atlantic,$25000 or more,White,Male,High school,39,Divorced,Working fulltime,1614
2010,Excellent,5,Middle atlantic,$5000 to 5999,White,Female,High school,29,Married,Working parttime,1618
2010,Excellent,5,Middle atlantic,$25000 or more,White,Male,High school,33,Married,Working fulltime,1620
2010,Excellent,5,Middle atlantic,$15000 - 19999,White,Female,High school,43,Married,Working fulltime,1621
2010,Excellent,10,Middle atlantic,$25000 or more,White,Male,High school,60,Never married,"Unempl, laid off",1622
2010,Good,10,Middle atlantic,$25000 or more,White,Male,High school,45,Separated,Working fulltime,1623
2010,Excellent,5,Middle atlantic,$5000 to 5999,White,Male,Lt high school,44,Married,Working fulltime,1625
2010,Excellent,10,W. nor. central,$25000 or more,White,Male,Bachelor,43,Married,Working fulltime,1626
2010,Excellent,5,W. nor. central,$25000 or more,White,Female,Graduate,30,Married,Working fulltime,1627
2010,Good,10,W. nor. central,$10000 - 14999,White,Female,Graduate,28,Never married,Working fulltime,1630
2010,Good,0,W. nor. central,$25000 or more,White,Female,High school,49,Widowed,Working fulltime,1633
2010,Fair,10,W. nor. central,$20000 - 24999,White,Male,Bachelor,26,Never married,Working fulltime,1634
2010,Fair,10,W. nor. central,$6000 to 6999,White,Female,High school,24,Never married,School,1636
2010,Good,5,W. nor. central,$20000 - 24999,White,Female,High school,52,Married,Working fulltime,1639
2010,Good,10,W. nor. central,$25000 or more,White,Female,High school,51,Married,Working fulltime,1640
2010,Good,10,W. nor. central,$25000 or more,White,Female,Bachelor,60,Married,Working fulltime,1643
2010,Good,5,W. nor. central,$25000 or more,White,Male,High school,58,Married,Working fulltime,1647
2010,Fair,10,Mountain,$10000 - 14999,White,Female,High school,35,Never married,Working parttime,1648
2010,Fair,10,Mountain,$25000 or more,White,Female,Junior college,59,Divorced,Working fulltime,1649
2010,Good,10,Mountain,$25000 or more,White,Female,Junior college,35,Divorced,Working fulltime,1650
2010,Good,10,Mountain,$25000 or more,White,Male,High school,39,Married,Working fulltime,1651
2010,Good,5,Mountain,$25000 or more,White,Female,Bachelor,48,Divorced,Working fulltime,1657
2010,Good,10,Mountain,$15000 - 19999,White,Female,Graduate,40,Married,School,1658
2010,Good,0,Mountain,$15000 - 19999,White,Female,High school,30,Never married,Working fulltime,1661
2010,Fair,10,Mountain,$15000 - 19999,White,Female,Junior college,37,Divorced,Working fulltime,1662
2010,Good,10,Mountain,$25000 or more,White,Female,High school,64,Married,Working fulltime,1663
2010,Excellent,0,Mountain,$25000 or more,White,Female,Graduate,30,Never married,Working fulltime,1664
2010,Excellent,5,Mountain,$25000 or more,White,Male,Graduate,58,Married,Working fulltime,1665
2010,Fair,0,Mountain,$10000 - 14999,White,Female,High school,41,Married,Working fulltime,1666
2010,Excellent,10,W. nor. central,$25000 or more,White,Female,Bachelor,47,Married,Working fulltime,1671
2010,Excellent,5,W. nor. central,$15000 - 19999,White,Female,High school,50,Married,Working fulltime,1672
2010,Good,5,W. nor. central,$3000 to 3999,White,Female,High school,38,Married,Working fulltime,1673
2010,Good,10,W. nor. central,$25000 or more,White,Male,High school,51,Divorced,Working fulltime,1676
2010,Good,10,W. nor. central,$3000 to 3999,White,Female,High school,19,Never married,Temp not working,1678
2010,Fair,0,W. nor. central,$10000 - 14999,White,Male,Lt high school,63,Married,Working fulltime,1683
2010,Good,10,E. nor. central,$10000 - 14999,White,Female,High school,30,Married,Working fulltime,1689
2010,Excellent,10,E. nor. central,$7000 to 7999,White,Female,High school,74,Widowed,Working parttime,1690
2010,Good,10,W. nor. central,$25000 or more,White,Male,High school,42,Married,Working fulltime,1691
2010,Excellent,10,W. nor. central,$25000 or more,White,Male,High school,37,Never married,Working fulltime,1693
2010,Excellent,10,W. nor. central,$20000 - 24999,White,Female,High school,50,Divorced,Working fulltime,1695
2010,Fair,5,W. nor. central,$20000 - 24999,White,Female,High school,39,Divorced,Keeping house,1705
2010,Excellent,10,W. nor. central,$25000 or more,White,Female,Junior college,51,Married,Working fulltime,1709
2010,Good,10,E. nor. central,$20000 - 24999,White,Female,Junior college,50,Married,Working fulltime,1710
2010,Excellent,10,E. nor. central,$6000 to 6999,White,Female,Lt high school,37,Married,Working fulltime,1712
2010,Fair,5,E. nor. central,$6000 to 6999,White,Female,High school,37,Married,Working parttime,1716
2010,Fair,10,E. nor. central,$25000 or more,White,Male,Lt high school,24,Never married,Working fulltime,1718
2010,Good,5,E. nor. central,$25000 or more,White,Male,Bachelor,30,Married,Working fulltime,1720
2010,Good,5,E. nor. central,$25000 or more,White,Male,High school,61,Married,Working fulltime,1724
2010,Excellent,0,E. nor. central,$20000 - 24999,White,Male,Lt high school,41,Married,Working fulltime,1729
2010,Fair,0,E. nor. central,$25000 or more,White,Male,High school,39,Married,Working fulltime,1733
2010,Good,5,E. nor. central,$6000 to 6999,White,Female,Bachelor,70,Married,Working fulltime,1738
2010,Good,10,E. nor. central,$25000 or more,White,Male,Bachelor,46,Separated,Working fulltime,1739
2010,Excellent,5,E. nor. central,Lt $1000,White,Male,Lt high school,89 or older,Married,Retired,1740
2010,Good,5,E. nor. central,$25000 or more,White,Female,Bachelor,62,Married,Working fulltime,1742
2010,Excellent,10,E. nor. central,$25000 or more,White,Female,Bachelor,41,Never married,Working fulltime,1743
2010,Excellent,10,E. nor. central,$25000 or more,White,Male,High school,38,Married,Working fulltime,1746
2010,Excellent,0,South atlantic,$25000 or more,White,Male,High school,34,Married,Working fulltime,1750
2010,Good,10,South atlantic,$25000 or more,White,Male,Graduate,33,Never married,Working fulltime,1755
2010,Fair,5,South atlantic,$25000 or more,Black,Male,High school,42,Married,Working fulltime,1763
2010,Excellent,10,South atlantic,$25000 or more,White,Male,High school,36,Married,Keeping house,1770
2010,Good,10,South atlantic,$25000 or more,Black,Female,High school,35,Divorced,Working fulltime,1774
2010,Good,0,South atlantic,$20000 - 24999,White,Male,Junior college,62,Married,Working parttime,1781
2010,Excellent,5,South atlantic,$25000 or more,White,Male,High school,38,Married,Working fulltime,1782
2010,Poor,5,South atlantic,$5000 to 5999,White,Male,Lt high school,45,Never married,Working fulltime,1784
2010,Fair,0,South atlantic,$25000 or more,White,Male,High school,57,Married,"Unempl, laid off",1785
