Year,Health Condition,General happiness,U.S. Region,Income,Race,Sex,Highest Degree,Age,Marital status,Work Status,ID
2010,Not applicable,Pretty happy,South atlantic,$25000 or more,White,Male,High school,26,Married,Other,1149
2010,Not applicable,Not too happy,South atlantic,$20000 - 24999,White,Female,Junior college,63,Divorced,Working fulltime,1150
2010,Fair,Pretty happy,South atlantic,$25000 or more,White,Male,Junior college,24,Never married,Working fulltime,1151
2010,Not applicable,Pretty happy,South atlantic,$1000 to 2999,White,Female,Bachelor,25,Never married,Working parttime,1152
2010,Good,Very happy,South atlantic,$10000 - 14999,White,Female,Lt high school,68,Married,Working parttime,1153
2010,Excellent,Very happy,South atlantic,Refused,White,Female,Junior college,29,Married,Working fulltime,1154
2010,Good,Not too happy,South atlantic,$25000 or more,White,Male,High school,42,Divorced,Working fulltime,1155
2010,Good,Not too happy,South atlantic,$25000 or more,Black,Female,Graduate,41,Married,Working fulltime,1156
2010,Not applicable,Pretty happy,South atlantic,Not applicable,White,Male,Lt high school,19,Never married,School,1157
2010,Fair,Pretty happy,South atlantic,Not applicable,White,Female,High school,89 or older,Widowed,Retired,1158
2010,Good,Not too happy,South atlantic,Not applicable,Black,Female,Junior college,40,Married,"Unempl, laid off",1159
2010,Good,Pretty happy,South atlantic,Not applicable,White,Female,High school,78,Widowed,Retired,1160
2010,Good,Pretty happy,South atlantic,Not applicable,White,Male,Lt high school,75,Widowed,Keeping house,1161
2010,Not applicable,Pretty happy,South atlantic,$20000 - 24999,White,Female,Junior college,54,Married,Working fulltime,1162
2010,Not applicable,Not too happy,South atlantic,Not applicable,White,Male,High school,30,Never married,Working fulltime,1163
2010,Good,Pretty happy,South atlantic,$25000 or more,White,Male,Graduate,36,Divorced,Working fulltime,1164
2010,Good,Not too happy,South atlantic,$25000 or more,White,Male,Bachelor,50,Married,Working fulltime,1165
2010,Not applicable,Pretty happy,South atlantic,$25000 or more,White,Female,Junior college,53,Married,"Unempl, laid off",1166
2010,Not applicable,Not too happy,South atlantic,Not applicable,White,Female,Graduate,57,Divorced,Retired,1167
2010,Excellent,Very happy,South atlantic,$25000 or more,White,Female,Bachelor,45,Married,Working fulltime,1168
2010,Good,Very happy,South atlantic,$25000 or more,White,Male,Bachelor,40,Never married,Working fulltime,1169
2010,Not applicable,Pretty happy,South atlantic,$25000 or more,White,Female,Graduate,58,Married,Working fulltime,1170
2010,Excellent,Pretty happy,South atlantic,$25000 or more,White,Female,Graduate,58,Married,Working fulltime,1171
2010,Good,Pretty happy,South atlantic,$10000 - 14999,White,Male,High school,51,Married,Working parttime,1172
2010,Excellent,Very happy,South atlantic,$25000 or more,White,Male,High school,57,Married,Working fulltime,1173
2010,Fair,Not too happy,South atlantic,$6000 to 6999,White,Female,Bachelor,53,Divorced,Working fulltime,1174
2010,Good,Not too happy,South atlantic,$25000 or more,White,Male,Bachelor,57,Married,Working fulltime,1175
2010,Not applicable,Not too happy,South atlantic,$8000 to 9999,White,Female,Junior college,48,Never married,Temp not working,1176
2010,Poor,Pretty happy,South atlantic,$25000 or more,White,Male,High school,61,Married,"Unempl, laid off",1177
2010,Excellent,Pretty happy,South atlantic,$25000 or more,White,Female,Bachelor,49,Married,Working fulltime,1178
2010,Not applicable,Not too happy,South atlantic,$10000 - 14999,White,Male,Lt high school,25,Never married,Keeping house,1179
2010,Fair,Pretty happy,South atlantic,$25000 or more,White,Female,High school,58,Divorced,Working fulltime,1180
2010,Good,Pretty happy,South atlantic,Not applicable,White,Female,Bachelor,73,Married,Retired,1181
2010,Not applicable,Pretty happy,South atlantic,Refused,White,Female,Lt high school,63,Widowed,Keeping house,1182
2010,Excellent,Pretty happy,South atlantic,Refused,White,Male,Junior college,46,Never married,Retired,1183
2010,Not applicable,Pretty happy,South atlantic,Lt $1000,White,Female,High school,71,Married,Working parttime,1184
2010,Excellent,Pretty happy,South atlantic,Not applicable,White,Male,High school,77,Widowed,Retired,1185
2010,Not applicable,Pretty happy,South atlantic,Not applicable,Other,Male,High school,32,Never married,"Unempl, laid off",1186
2010,Fair,Pretty happy,South atlantic,Not applicable,White,Female,Lt high school,85,Widowed,Keeping house,1187
2010,Good,Pretty happy,South atlantic,$10000 - 14999,White,Female,High school,28,Married,Working parttime,1188
2010,Not applicable,Pretty happy,South atlantic,Refused,White,Male,High school,19,Never married,"Unempl, laid off",1189
2010,Fair,Very happy,South atlantic,Not applicable,White,Male,High school,67,Divorced,Retired,1190
2010,Good,Pretty happy,South atlantic,$20000 - 24999,White,Female,High school,66,Married,Working fulltime,1191
2010,Not applicable,Not too happy,South atlantic,Not applicable,Black,Female,High school,21,Never married,School,1192
2010,Fair,Pretty happy,South atlantic,Not applicable,Other,Female,High school,28,Never married,School,1193
2010,Excellent,Pretty happy,South atlantic,Lt $1000,Black,Female,Lt high school,27,Never married,"Unempl, laid off",1194
2010,Not applicable,Pretty happy,South atlantic,Lt $1000,Black,Female,High school,37,Never married,Working parttime,1195
2010,Poor,Pretty happy,South atlantic,Refused,Black,Male,Lt high school,75,Divorced,Keeping house,1196
2010,Poor,Not too happy,South atlantic,$8000 to 9999,Black,Female,High school,25,Never married,Working fulltime,1197
2010,Not applicable,Not too happy,South atlantic,Not applicable,Black,Male,High school,63,Separated,Retired,1198
2010,Excellent,Very happy,South atlantic,$10000 - 14999,Black,Female,Junior college,29,Never married,Working parttime,1199
2010,Excellent,Very happy,South atlantic,Not applicable,Black,Female,High school,26,Never married,Working fulltime,1200
2010,Fair,Pretty happy,South atlantic,Not applicable,Black,Female,High school,37,Never married,Keeping house,1201
2010,Not applicable,Pretty happy,South atlantic,Not applicable,Black,Female,Lt high school,51,Never married,Other,1202
2010,Not applicable,Very happy,South atlantic,Not applicable,Black,Male,Lt high school,21,Never married,Keeping house,1203
2010,Not applicable,Pretty happy,South atlantic,$20000 - 24999,Black,Female,High school,54,Married,Working fulltime,1204
2010,Fair,Pretty happy,South atlantic,Not applicable,Black,Female,Lt high school,64,Widowed,Other,1205
2010,Good,Pretty happy,South atlantic,$7000 to 7999,Black,Female,Lt high school,47,Never married,"Unempl, laid off",1206
2010,Not applicable,Pretty happy,South atlantic,$15000 - 19999,Black,Female,Bachelor,40,Never married,Keeping house,1207
2010,Excellent,Pretty happy,South atlantic,$25000 or more,White,Female,High school,32,Married,Keeping house,1208
2010,Good,Pretty happy,South atlantic,$25000 or more,White,Female,Bachelor,44,Married,Working fulltime,1209
2010,Not applicable,Not too happy,South atlantic,Refused,White,Male,High school,67,Married,Working parttime,1210
2010,Fair,Very happy,South atlantic,Not applicable,Black,Female,High school,34,Married,Keeping house,1211
2010,Good,Very happy,South atlantic,Not applicable,White,Female,High school,54,Married,Working parttime,1212
2010,Excellent,Pretty happy,South atlantic,Not applicable,White,Female,Bachelor,27,Married,School,1213
2010,Not applicable,Very happy,South atlantic,Refused,White,Male,High school,68,Married,"Unempl, laid off",1214
2010,Excellent,Pretty happy,South atlantic,Not applicable,White,Female,Graduate,70,Widowed,Keeping house,1215
2010,Not applicable,Pretty happy,South atlantic,$25000 or more,White,Male,Junior college,47,Married,Working fulltime,1216
2010,Good,Not too happy,W. sou. central,Refused,Black,Male,Lt high school,48,Divorced,"Unempl, laid off",1217
2010,Not applicable,Pretty happy,W. sou. central,Refused,Other,Male,Lt high school,59,Married,Working fulltime,1218
2010,Good,Pretty happy,W. sou. central,$15000 - 19999,Black,Male,High school,42,Never married,"Unempl, laid off",1219
2010,Excellent,Very happy,W. sou. central,$25000 or more,Black,Female,Graduate,34,Married,Working fulltime,1220
2010,Excellent,Very happy,W. sou. central,Not applicable,Black,Male,High school,62,Divorced,"Unempl, laid off",1221
2010,Fair,Pretty happy,W. sou. central,$6000 to 6999,White,Male,High school,58,Divorced,Retired,1222
2010,Excellent,Pretty happy,W. sou. central,$25000 or more,Black,Male,High school,46,Divorced,Working fulltime,1223
2010,Poor,Not too happy,W. sou. central,Don't know,Other,Male,Lt high school,46,Never married,Working fulltime,1224
2010,Good,Pretty happy,W. sou. central,Refused,Black,Female,Lt high school,37,Never married,Working fulltime,1225
2010,Not applicable,Not too happy,W. sou. central,Lt $1000,Black,Male,Lt high school,30,Never married,"Unempl, laid off",1226
2010,Poor,Not too happy,W. sou. central,Not applicable,Black,Male,Lt high school,81,Divorced,Retired,1227
2010,Excellent,Very happy,W. sou. central,Not applicable,White,Female,Bachelor,26,Never married,School,1228
2010,Not applicable,Pretty happy,W. sou. central,$25000 or more,White,Female,Bachelor,52,Never married,Working fulltime,1229
2010,Not applicable,Very happy,W. sou. central,Not applicable,White,Female,Graduate,89 or older,Widowed,Retired,1230
2010,Good,Not too happy,South atlantic,Not applicable,White,Female,High school,80,Married,Keeping house,1231
2010,Good,Pretty happy,South atlantic,$25000 or more,White,Male,Bachelor,48,Married,Working fulltime,1232
2010,Fair,Pretty happy,South atlantic,Not applicable,White,Female,Graduate,71,Never married,Retired,1233
2010,Not applicable,Pretty happy,South atlantic,Not applicable,White,Male,Bachelor,39,Married,Temp not working,1234
2010,Good,Very happy,South atlantic,$25000 or more,White,Male,Bachelor,36,Married,Working fulltime,1235
2010,Not applicable,Not too happy,South atlantic,Not applicable,White,Female,Bachelor,80,Widowed,Keeping house,1236
2010,Excellent,Pretty happy,South atlantic,Refused,White,Female,Graduate,72,Widowed,Working parttime,1237
2010,Excellent,Very happy,South atlantic,$25000 or more,White,Male,Bachelor,26,Married,Working fulltime,1238
2010,Excellent,Very happy,South atlantic,$25000 or more,White,Male,Graduate,42,Married,Working fulltime,1239
2010,Not applicable,Pretty happy,South atlantic,$25000 or more,White,Female,Graduate,39,Married,Working fulltime,1240
2010,Fair,Very happy,South atlantic,$8000 to 9999,White,Female,Graduate,79,Married,Retired,1241
2010,Not applicable,Pretty happy,South atlantic,$25000 or more,White,Male,Graduate,62,Married,Working fulltime,1242
2010,Good,Pretty happy,South atlantic,Not applicable,White,Male,High school,42,Married,School,1243
2010,Good,Pretty happy,South atlantic,$25000 or more,Black,Female,Junior college,38,Divorced,Working fulltime,1244
2010,Good,Pretty happy,South atlantic,$25000 or more,Black,Female,Junior college,32,Never married,Working fulltime,1245
2010,Not applicable,Very happy,South atlantic,$25000 or more,White,Female,Bachelor,47,Never married,Working fulltime,1246
2010,Good,Not too happy,South atlantic,Not applicable,White,Female,Lt high school,51,Separated,Keeping house,1247
2010,Fair,Not too happy,South atlantic,Not applicable,Black,Female,Lt high school,77,Widowed,Keeping house,1248
2010,Not applicable,Very happy,South atlantic,$25000 or more,Black,Female,Bachelor,31,Never married,Working fulltime,1249
2010,Good,Very happy,South atlantic,$25000 or more,White,Male,Bachelor,35,Married,Working fulltime,1250
2010,Fair,Pretty happy,South atlantic,$15000 - 19999,Black,Female,High school,48,Divorced,Working fulltime,1251
2010,Fair,Very happy,South atlantic,Don't know,White,Female,High school,55,Married,Working fulltime,1252
2010,Good,Pretty happy,South atlantic,Not applicable,White,Female,High school,83,Widowed,Keeping house,1253
2010,Good,Pretty happy,South atlantic,$25000 or more,White,Female,Bachelor,44,Married,Working fulltime,1254
2010,Fair,Pretty happy,South atlantic,$25000 or more,Black,Female,Bachelor,44,Never married,Working fulltime,1255
2010,Not applicable,Pretty happy,South atlantic,Not applicable,Black,Male,High school,51,Divorced,Retired,1256
2010,Good,Very happy,South atlantic,$25000 or more,White,Male,Bachelor,30,Married,Working fulltime,1257
2010,Not applicable,Pretty happy,South atlantic,$25000 or more,White,Female,Graduate,47,Married,Working fulltime,1258
2010,Excellent,Pretty happy,South atlantic,$3000 to 3999,White,Female,Bachelor,58,Married,Working fulltime,1259
2010,Not applicable,Pretty happy,South atlantic,$20000 - 24999,White,Male,High school,65,Married,Retired,1260
2010,Good,Pretty happy,South atlantic,$20000 - 24999,White,Female,High school,32,Never married,Working fulltime,1261
2010,Not applicable,Not too happy,South atlantic,Not applicable,White,Female,Graduate,83,Never married,Retired,1262
2010,Excellent,Not too happy,South atlantic,$25000 or more,White,Male,High school,42,Married,Working fulltime,1263
2010,Fair,Not too happy,South atlantic,Refused,Other,Female,Bachelor,25,Never married,Working fulltime,1264
2010,Good,Pretty happy,South atlantic,$25000 or more,Black,Male,Graduate,39,Never married,Working fulltime,1265
2010,Good,Pretty happy,South atlantic,$25000 or more,White,Male,High school,43,Married,Working fulltime,1266
2010,Not applicable,Pretty happy,South atlantic,Not applicable,Black,Female,High school,50,Never married,Keeping house,1267
2010,Not applicable,Pretty happy,South atlantic,Not applicable,Black,Male,Graduate,70,Married,Retired,1268
2010,Good,Pretty happy,South atlantic,Not applicable,Black,Female,High school,71,Widowed,Keeping house,1269
2010,Not applicable,Very happy,South atlantic,Not applicable,White,Male,Bachelor,27,Never married,Working fulltime,1270
2010,Fair,Pretty happy,South atlantic,$25000 or more,White,Male,High school,22,Never married,School,1271
2010,Excellent,Very happy,South atlantic,$15000 - 19999,White,Male,Bachelor,25,Never married,Working parttime,1272
2010,Excellent,Pretty happy,South atlantic,$1000 to 2999,White,Male,High school,19,Never married,School,1273
2010,Not applicable,Very happy,South atlantic,Not applicable,White,Female,Bachelor,86,Widowed,Retired,1274
2010,Excellent,Very happy,South atlantic,Not applicable,White,Female,Bachelor,49,Married,Keeping house,1275
2010,Not applicable,Pretty happy,South atlantic,Not applicable,White,Male,Bachelor,45,Married,Keeping house,1276
2010,Good,Not too happy,South atlantic,$25000 or more,White,Male,Bachelor,50,Divorced,Working fulltime,1277
